"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"1058",60,NA,"Jain","Ashish","A",6,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1059",60,NA,"Tangavelou","Karthikeyan","K",7,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1060",60,NA,"Gudmundsson","Sigurdur Runar","SR",8,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1061",60,NA,"Ye","Chunyan","C",9,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1062",60,NA,"Rusten","Tor Erik","TE",10,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1063",60,NA,"Anonsen","Jan Haug","JH",11,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1064",60,NA,"Lystad","Alf Håkon","AH",12,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1065",60,NA,"Claude-Taupin","Aurore","A",13,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1066",60,NA,"Simonsen","Anne","A",14,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1067",60,NA,"Salemi","Michelle","M",15,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1068",60,NA,"Phinney","Brett","B",16,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1069",60,NA,"Li","Jing","J",17,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1070",60,NA,"Guo","Lian-Wang","LW",18,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1071",60,NA,"Bradfute","Steven B","SB",19,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1072",60,NA,"Timmins","Graham S","GS",20,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1073",60,NA,"Eskelinen","Eeva-Liisa","EL",21,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1074",60,NA,"Deretic","Vojo","V",22,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.","34741801"
"1075",61,NA,"Gospocic","Janko","J",1,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1076",61,NA,"Glastad","Karl M","KM",2,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1077",61,NA,"Sheng","Lihong","L",3,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1078",61,NA,"Shields","Emily J","EJ",4,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1079",61,NA,"Berger","Shelley L","SL",5,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1080",61,NA,"Bonasio","Roberto","R",6,"Kr-h1 maintains distinct caste-specific neurotranscriptomes in response to socially regulated hormones.","34739833"
"1081",62,NA,"Quinodoz","Sofia A","SA",1,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1082",62,NA,"Jachowicz","Joanna W","JW",2,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1083",62,NA,"Bhat","Prashant","P",3,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1084",62,NA,"Ollikainen","Noah","N",4,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1085",62,NA,"Banerjee","Abhik K","AK",5,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1086",62,NA,"Goronzy","Isabel N","IN",6,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1087",62,NA,"Blanco","Mario R","MR",7,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1088",62,NA,"Chovanec","Peter","P",8,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1089",62,NA,"Chow","Amy","A",9,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1090",62,NA,"Markaki","Yolanda","Y",10,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1091",62,NA,"Thai","Jasmine","J",11,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1092",62,NA,"Plath","Kathrin","K",12,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1093",62,NA,"Guttman","Mitchell","M",13,"RNA promotes the formation of spatial compartments in the nucleus.","34739832"
"1094",63,NA,"Buzzo","John R","JR",1,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1095",63,NA,"Devaraj","Aishwarya","A",2,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1096",63,NA,"Gloag","Erin S","ES",3,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1097",63,NA,"Jurcisek","Joseph A","JA",4,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1098",63,NA,"Robledo-Avila","Frank","F",5,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1099",63,NA,"Kesler","Theresa","T",6,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1100",63,NA,"Wilbanks","Kathryn","K",7,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1101",63,NA,"Mashburn-Warren","Lauren","L",8,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1102",63,NA,"Balu","Sabarathnam","S",9,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1103",63,NA,"Wickham","Joseph","J",10,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1104",63,NA,"Novotny","Laura A","LA",11,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1105",63,NA,"Stoodley","Paul","P",12,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1106",63,NA,"Bakaletz","Lauren O","LO",13,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1107",63,NA,"Goodman","Steven D","SD",14,"Z-form extracellular DNA is a structural component of the bacterial biofilm matrix.","34735796"
"1108",64,NA,"Payne","Rebecca P","RP",1,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1109",64,NA,"Longet","Stephanie","S",2,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1110",64,NA,"Austin","James A","JA",3,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1111",64,NA,"Skelly","Donal T","DT",4,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1112",64,NA,"Dejnirattisai","Wanwisa","W",5,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1113",64,NA,"Adele","Sandra","S",6,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1114",64,NA,"Meardon","Naomi","N",7,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1115",64,NA,"Faustini","Sian","S",8,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1116",64,NA,"Al-Taei","Saly","S",9,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1117",64,NA,"Moore","Shona C","SC",10,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1118",64,NA,"Tipton","Tom","T",11,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1119",64,NA,"Hering","Luisa M","LM",12,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1120",64,NA,"Angyal","Adrienn","A",13,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1121",64,NA,"Brown","Rebecca","R",14,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1122",64,NA,"Nicols","Alexander R","AR",15,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1123",64,NA,"Gillson","Natalie","N",16,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1124",64,NA,"Dobson","Susan L","SL",17,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1125",64,NA,"Amini","Ali","A",18,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1126",64,NA,"Supasa","Piyada","P",19,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1127",64,NA,"Cross","Andrew","A",20,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1128",64,NA,"Bridges-Webb","Alice","A",21,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1129",64,NA,"Reyes","Laura Silva","LS",22,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1130",64,NA,"Linder","Aline","A",23,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1131",64,NA,"Sandhar","Gurjinder","G",24,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1132",64,NA,"Kilby","Jonathan A","JA",25,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1133",64,NA,"Tyerman","Jessica K","JK",26,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1134",64,NA,"Altmann","Thomas","T",27,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1135",64,NA,"Hornsby","Hailey","H",28,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1136",64,NA,"Whitham","Rachel","R",29,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1137",64,NA,"Phillips","Eloise","E",30,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1138",64,NA,"Malone","Tom","T",31,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1139",64,NA,"Hargreaves","Alexander","A",32,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1140",64,NA,"Shields","Adrian","A",33,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1141",64,NA,"Saei","Ayoub","A",34,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1142",64,NA,"Foulkes","Sarah","S",35,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1143",64,NA,"Stafford","Lizzie","L",36,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1144",64,NA,"Johnson","Sile","S",37,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1145",64,NA,"Wootton","Daniel G","DG",38,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1146",64,NA,"Conlon","Christopher P","CP",39,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1147",64,NA,"Jeffery","Katie","K",40,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1148",64,NA,"Matthews","Philippa C","PC",41,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1149",64,NA,"Frater","John","J",42,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1150",64,NA,"Deeks","Alexandra S","AS",43,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1151",64,NA,"Pollard","Andrew J","AJ",44,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1152",64,NA,"Brown","Anthony","A",45,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1153",64,NA,"Rowland-Jones","Sarah L","SL",46,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1154",64,NA,"Mongkolsapaya","Juthathip","J",47,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1155",64,NA,"Barnes","Eleanor","E",48,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1156",64,NA,"Hopkins","Susan","S",49,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1157",64,NA,"Hall","Victoria","V",50,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1158",64,NA,"Dold","Christina","C",51,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1159",64,NA,"Duncan","Christopher J A","CJA",52,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1160",64,NA,"Richter","Alex","A",53,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1161",64,NA,"Carroll","Miles","M",54,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1162",64,NA,"Screaton","Gavin","G",55,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1163",64,NA,"de Silva","Thushan I","TI",56,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1164",64,NA,"Turtle","Lance","L",57,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1165",64,NA,"Klenerman","Paul","P",58,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1166",64,NA,"Dunachie","Susanna","S",59,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1167",64,"PITCH Consortium",NA,NA,NA,60,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.","34735795"
"1168",65,NA,"Ahrends","Tomasz","T",1,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1169",65,NA,"Aydin","Begüm","B",2,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1170",65,NA,"Matheis","Fanny","F",3,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1171",65,NA,"Classon","Cajsa H","CH",4,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1172",65,NA,"Marchildon","François","F",5,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1173",65,NA,"Furtado","Gláucia C","GC",6,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1174",65,NA,"Lira","Sérgio A","SA",7,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1175",65,NA,"Mucida","Daniel","D",8,"Enteric pathogens induce tissue tolerance and prevent neuronal loss from subsequent infections.","34717799"
"1176",66,NA,"Gui","Miao","M",1,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1177",66,NA,"Farley","Hannah","H",2,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1178",66,NA,"Anujan","Priyanka","P",3,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1179",66,NA,"Anderson","Jacob R","JR",4,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1180",66,NA,"Maxwell","Dale W","DW",5,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1181",66,NA,"Whitchurch","Jonathan B","JB",6,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1182",66,NA,"Botsch","J Josephine","JJ",7,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1183",66,NA,"Qiu","Tao","T",8,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1184",66,NA,"Meleppattu","Shimi","S",9,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1185",66,NA,"Singh","Sandeep K","SK",10,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1186",66,NA,"Zhang","Qi","Q",11,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1187",66,NA,"Thompson","James","J",12,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1188",66,NA,"Lucas","Jane S","JS",13,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1189",66,NA,"Bingle","Colin D","CD",14,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1190",66,NA,"Norris","Dominic P","DP",15,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1191",66,NA,"Roy","Sudipto","S",16,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1192",66,NA,"Brown","Alan","A",17,"De novo identification of mammalian ciliary motility proteins using cryo-EM.","34715025"
"1193",67,NA,"Friedman","Jeffrey M","JM",1,"How the discovery of microbial opsins led to the development of optogenetics.","34715024"
"1194",68,NA,"Favuzzi","Emilia","E",1,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1195",68,NA,"Huang","Shuhan","S",2,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1196",68,NA,"Saldi","Giuseppe A","GA",3,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1197",68,NA,"Binan","Loïc","L",4,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1198",68,NA,"Ibrahim","Leena A","LA",5,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1199",68,NA,"Fernández-Otero","Marian","M",6,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1200",68,NA,"Cao","Yuqing","Y",7,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1201",68,NA,"Zeine","Ayman","A",8,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1202",68,NA,"Sefah","Adwoa","A",9,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1203",68,NA,"Zheng","Karen","K",10,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1204",68,NA,"Xu","Qing","Q",11,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1205",68,NA,"Khlestova","Elizaveta","E",12,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1206",68,NA,"Farhi","Samouil L","SL",13,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1207",68,NA,"Bonneau","Richard","R",14,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1208",68,NA,"Datta","Sandeep Robert","SR",15,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1209",68,NA,"Stevens","Beth","B",16,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1210",68,NA,"Fishell","Gord","G",17,"GABA-receptive microglia selectively sculpt developing inhibitory circuits.","34715023"
"1211",69,NA,"Gilchuk","Pavlo","P",1,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1212",69,NA,"Murin","Charles D","CD",2,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1213",69,NA,"Cross","Robert W","RW",3,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1214",69,NA,"Ilinykh","Philipp A","PA",4,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1215",69,NA,"Huang","Kai","K",5,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1216",69,NA,"Kuzmina","Natalia","N",6,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1217",69,NA,"Borisevich","Viktoriya","V",7,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1218",69,NA,"Agans","Krystle N","KN",8,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1219",69,NA,"Geisbert","Joan B","JB",9,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1220",69,NA,"Zost","Seth J","SJ",10,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1221",69,NA,"Nargi","Rachel S","RS",11,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1222",69,NA,"Sutton","Rachel E","RE",12,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1223",69,NA,"Suryadevara","Naveenchandra","N",13,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1224",69,NA,"Bombardi","Robin G","RG",14,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1225",69,NA,"Carnahan","Robert H","RH",15,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1226",69,NA,"Bukreyev","Alexander","A",16,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1227",69,NA,"Geisbert","Thomas W","TW",17,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1228",69,NA,"Ward","Andrew B","AB",18,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1229",69,NA,"Crowe","James E","JE",19,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.","34715022"
"1230",70,NA,"Miller","Karl N","KN",1,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1231",70,NA,"Victorelli","Stella G","SG",2,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1232",70,NA,"Salmonowicz","Hanna","H",3,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1233",70,NA,"Dasgupta","Nirmalya","N",4,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1234",70,NA,"Liu","Tianhui","T",5,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1235",70,NA,"Passos","João F","JF",6,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1236",70,NA,"Adams","Peter D","PD",7,"Cytoplasmic DNA: sources, sensing, and role in aging and disease.","34715021"
"1237",71,NA,"Gupta","Darshana","D",1,"Illuminating the path to DNA repair.","34715020"
"1238",71,NA,"Beisel","Chase L","CL",2,"Illuminating the path to DNA repair.","34715020"
"1239",72,NA,"Schroeder","Anna","A",1,"A neuropeptide making memories.","34715019"
"1240",72,NA,"Letzkus","Johannes J","JJ",2,"A neuropeptide making memories.","34715019"
"1241",73,NA,"Shen","Chen","C",1,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1242",73,NA,"Li","Runzhi","R",2,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1243",73,NA,"Negro","Roberto","R",3,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1244",73,NA,"Cheng","Jiewei","J",4,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1245",73,NA,"Vora","Setu M","SM",5,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1246",73,NA,"Fu","Tian-Min","TM",6,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1247",73,NA,"Wang","Anmin","A",7,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1248",73,NA,"He","Kaixin","K",8,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1249",73,NA,"Andreeva","Liudmila","L",9,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1250",73,NA,"Gao","Pu","P",10,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1251",73,NA,"Tian","Zhigang","Z",11,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1252",73,NA,"Flavell","Richard A","RA",12,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1253",73,NA,"Zhu","Shu","S",13,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1254",73,NA,"Wu","Hao","H",14,"Phase separation drives RNA virus-induced activation of the NLRP6 inflammasome.","34678144"
"1255",74,NA,"Liu","Qingxu","Q",1,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1256",74,NA,"Li","Jiaxin","J",2,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1257",74,NA,"Zhang","Weiji","W",3,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1258",74,NA,"Xiao","Chen","C",4,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1259",74,NA,"Zhang","Shihao","S",5,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1260",74,NA,"Nian","Cheng","C",6,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1261",74,NA,"Li","Junhong","J",7,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1262",74,NA,"Su","Dongxue","D",8,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1263",74,NA,"Chen","Lihong","L",9,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1264",74,NA,"Zhao","Qian","Q",10,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1265",74,NA,"Shao","Hui","H",11,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1266",74,NA,"Zhao","Hao","H",12,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1267",74,NA,"Chen","Qinghua","Q",13,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1268",74,NA,"Li","Yuxi","Y",14,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1269",74,NA,"Geng","Jing","J",15,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1270",74,NA,"Hong","Lixin","L",16,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1271",74,NA,"Lin","Shuhai","S",17,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1272",74,NA,"Wu","Qiao","Q",18,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1273",74,NA,"Deng","Xianming","X",19,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1274",74,NA,"Ke","Rongqin","R",20,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1275",74,NA,"Ding","Jin","J",21,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1276",74,NA,"Johnson","Randy L","RL",22,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1277",74,NA,"Liu","Xiaolong","X",23,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1278",74,NA,"Chen","Lanfen","L",24,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1279",74,NA,"Zhou","Dawang","D",25,"Glycogen accumulation and phase separation drives liver tumor initiation.","34678143"
"1280",75,NA,"Cruz-Zaragoza","Luis Daniel","LD",1,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1281",75,NA,"Dennerlein","Sven","S",2,"An in vitro system to silence mitochondrial gene expression.","34672953"
